cost,emission,discomfort,dummy,electrolyzer elecGrid,heatpump elecGrid,rooftop pv elecGrid,heatpump_ac elecGrid,heatpump_ac heatGrid,heatpump heatGrid,fuel cell heatGrid,fuel cell storageGrid,electrolyzer storageGrid,battery storage invest[MW(h)],buffer tank invest[MW(h)],electrolyzer invest[MW(h)],fuel cell invest[MW(h)],h2 storage invest[MW(h)],heatpump invest[MW(h)],heatpump_ac invest[MW(h)],rooftop pv invest[MW(h)],elec import elecGrid,elec import fuelGrid,clo_lvl
0.014175,1.063602832,74320.0,0.0,,-14.8414705873004,20.1025511570181,-1.59307458039772,-3.18614916079544,15.6904348486964,,,,0.0162804741482995,0.13367704690834,,,,0.0172380153160899,0.0085252805143233,0.0096786050963137,2.60686968519107,-2.60686968519107,light clothing
0.014434,1.399602832,46240.0,0.0,,-15.581540584938,20.2212588989627,-1.59807647415482,-3.19615294830964,16.5830091117279,,,,0.0147607388815691,0.141652008799717,,,,0.0190949960615222,0.0085265659646391,0.0096411301889209,3.43039909692844,-3.43039909692844,light clothing
0.014125,1.119602832,69640.0,0.0,,-14.7950648762721,19.7469892406175,-1.44823309330617,-2.89646618661234,15.7845256791881,,,,0.0161330887757879,0.130987937752371,,,,0.0170843850731943,0.008525401094588,0.0096160301407839,2.74412458712476,-2.74412458712476,light clothing
0.005239,4.306330416,74320.0,0.0,,-13.8434562590581,9.15052865651962,-0.180003547819362,-0.360007095638725,21.9980047884543,,,,0.0073441379937785,0.0842910726881163,,,,0.0070049338600362,0.002591693102542,0.0010361994308816,10.5547314115961,-10.5547314115961,light clothing
0.006348,2.666269499,58720.0,0.0,,-14.5770764646136,14.7931587809723,-0.776944073874944,-1.55388814774989,18.1611184754206,,,,0.0128297043789056,0.125900666327755,,,,0.016100083216078,0.0049086274162273,0.0023254727203178,6.53497426114632,-6.53497426114632,light clothing
0.005551,3.832111961,58720.0,0.0,,-14.330108281521,11.0651586312472,-0.391320253225815,-0.782640506451629,21.272209237236,,,,0.0087837493529427,0.0747446922068294,,,,0.0081950152145507,0.0045699597329075,0.0014852114318442,9.39243127739184,-9.39243127739184,light clothing
0.009714,2.07777499,49360.0,0.0,,-15.2089693572038,17.444742411167,-1.25316620064132,-2.50633240128264,20.5473880506891,,,,0.0137918213289229,0.141688798406161,,,,0.0107000096990474,0.0085266652920174,0.0057066328811901,5.09258576038225,-5.09258576038225,light clothing
0.009445,1.788657335,75880.0,0.0,,-14.4832060299492,17.4338280572,-1.27932902259416,-2.55865804518832,18.8547940049477,,,,0.0137979721195497,0.1430481132267169,,,,0.0106357097107649,0.008525265411052,0.0056642875114206,4.38396405657806,-4.38396405657806,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.005397,4.118480457,60280.0,0.0,,-14.2925733891814,10.2655294997845,-0.345749966373174,-0.691499932746348,22.6069339233652,,,,0.0084148238671086,0.0674248251205091,,,,0.0069186579958479,0.0039242548870971,0.0012594390291742,10.0943148456979,-10.0943148456979,light clothing
0.01012,1.788919531,64960.0,0.0,,-14.6896951090003,17.6138366670381,-1.15110357814702,-2.30220715629403,20.2477267450946,,,,0.0137123692399113,0.140437277972951,,,,0.0102066825289038,0.0085256317080955,0.0062536240392785,4.38460669292281,-4.38460669292281,light clothing
0.012417,1.399602832,66520.0,0.0,,-14.8053147860953,18.7246160324545,-1.42824756896498,-2.85649513792995,17.7477298991506,,,,0.0134175101794051,0.133586237537566,,,,0.0133179483801686,0.0085255092516902,0.0082835933073692,3.43039909692855,-3.43039909692855,light clothing
0.016076,0.783602832,75880.0,0.0,-0.0704632654224908,-15.0739880813637,22.3861348977386,-2.10875695173537,-4.21751390347074,15.482985020856,0.0203684210526314,-0.0498843262001155,0.0500289184499682,0.0226177237639779,0.155396598800096,1.0347028696401e-05,3.57227911407477e-05,0.05,0.0196482246463941,0.0085252461748761,0.011046,1.92059517536,-1.92059517536,light clothing
0.005201,4.257544711,79000.0,0.0,,-13.7211348316751,9.13739186490147,-0.169822673473369,-0.339645346946737,22.0283159306311,,,,0.0073505069882951,0.0856758660594575,,,,0.0069865785516875,0.0025990937480956,0.0010344104438355,10.4351586045293,-10.4351586045293,light clothing
0.005772,3.541269499,55600.0,0.0,,-14.4727206451702,12.1671188132097,-0.564690505254616,-1.12938101050923,20.5087772810238,,,,0.009542694580612,0.0964669443690817,,,,0.0102494236127529,0.0049086138822415,0.001710268265372,8.67958210427825,-8.67958210427825,light clothing
0.012568,1.343602832,69640.0,0.0,,-14.7694486316492,18.8182404426525,-1.43247837768753,-2.86495675537506,16.8994659935404,,,,0.0133978477819494,0.132814281931009,,,,0.0138818508320825,0.0085254430484442,0.0084189598872653,3.29314419496861,-3.29314419496861,light clothing
0.015164,0.895602832,79000.0,0.0,,-14.4701074588361,19.5824632368578,-0.972891821059759,-1.94578364211952,14.2390352145722,,,,0.016659683563826,0.136276403958606,,,,0.0195503975825039,0.0039217847839797,0.010506314834792,2.1951049792807,-2.1951049792807,light clothing
0.006153,3.249602832,47800.0,0.0,,-14.8090472767065,13.2097635087302,-0.617595341187137,-1.23519068237427,18.9058609405177,,,,0.009438817697811,0.106316240508929,,,,0.0141443234471778,0.0057680064398854,0.0020164756984634,7.96471282241887,-7.96471282241887,light clothing
0.012977,1.499602832,52480.0,0.0,,-15.2636911029127,19.2633089291576,-1.43901033337918,-2.87802066675835,17.5632947808727,,,,0.0133739868931065,0.145865320099832,,,,0.0153659469975004,0.008526409744041,0.0085832311529244,3.67549713614528,-3.67549713614528,light clothing
0.015958,0.783602831,80000.0,0.0,,-14.3399099802251,20.3578339017609,-0.906752115730486,-1.81350423146097,14.4020030432604,,,,0.0205587358123515,0.136035464992718,,,,0.0209073646440542,0.0033646658224789,0.011046,1.92059517503902,-1.92059517503902,light clothing
0.014682,1.007602832,72760.0,0.0,,-14.8394725681361,20.4676731400685,-1.71572186824949,-3.43144373649898,15.9313637932516,,,,0.0181056519799611,0.13214898242674,,,,0.0176428024110593,0.0085253284430268,0.0100570449700245,2.46961478320375,-2.46961478320375,light clothing
0.005511,3.540417363,71200.0,0.0,,-14.0066819744012,11.5088139892199,-0.43782858848567,-0.875657176971339,20.4217534546162,,,,0.0090152198190489,0.0823352009519113,,,,0.0088097405931711,0.0043836467546846,0.0015922309937473,8.67749353638696,-8.67749353638696,light clothing
0.010664,1.790432068,57160.0,0.0,,-14.9475010437397,17.6892439326582,-1.17192729796716,-2.34385459593432,19.8560717665511,,,,0.0136474017876524,0.146978646113797,,,,0.0102952526648044,0.008526117602368,0.006700895122912,4.38831389101008,-4.38831389101008,light clothing
0.005591,3.249602832,77440.0,0.0,,-13.9128972527244,12.2661649047822,-0.558880762656507,-1.11776152531301,19.8252257741574,,,,0.0095286821414097,0.0876351413663342,,,,0.0102162099377683,0.0043845626641482,0.0017515740200674,7.96471282241986,-7.96471282241986,light clothing
0.013612,1.119602832,77440.0,0.0,,-14.4964665321036,18.7739183837092,-1.08057008156106,-2.16114016312212,14.6097766228724,,,,0.0138886595981639,0.1368205850114069,,,,0.0166941279579531,0.0053526394253967,0.0092915801393302,2.7441245871245,-2.7441245871245,light clothing
0.012188,1.397062048,69640.0,0.0,,-14.6962964449357,18.5996562050485,-1.29979749494148,-2.59959498988296,17.7462418617888,,,,0.0134424781707894,0.1382471805300419,,,,0.0128442346390115,0.0085254323181285,0.0081117001489596,3.42417168536254,-3.42417168536254,light clothing
0.004882,3.538620271,140000.0,0.0,,-12.4792849275319,9.52619115551917,,,19.9106663163483,,,,0.0084202738391658,0.0546570874332488,,,,0.006283389170045,,0.0012489871567423,8.6730889003409,-8.6730889003409,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.005637,3.249602832,74320.0,0.0,,-13.9303165526921,12.1688216522399,-0.439477743768321,-0.878955487536643,19.7070362607315,,,,0.0095215405059357,0.0883351178810061,,,,0.0105862499339611,0.004384262714879,0.0017726260752274,7.96471282241838,-7.96471282241838,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.01702,0.727602832,79000.0,0.0,-0.0704702469559918,-15.379683681926,25.5952460601189,-2.91951195626051,-5.83902391252103,15.2180177759117,0.0209288617886179,-0.0498644986449863,0.0500338753387532,0.0359180712080169,0.209767439095186,1.03480538848738e-05,4.18460066953609e-05,0.05,0.0266428362538461,0.0085251336447638,0.011046,1.78334027339879,-1.78334027339879,light clothing
0.005452,2.666269499,120000.0,0.0,,-12.9945071446815,12.6393391557697,-0.422593897688029,-0.845187795376058,16.8569052785135,,,,0.0094712877056916,0.0917697112045915,,,,0.0119477788458641,0.0032400242375549,0.0019207608724359,6.53497426114442,-6.53497426114442,light clothing
0.018128,0.727602832,75880.0,0.0,-0.0705084163517695,-15.7181714009238,25.7906821845358,-3.31463426543488,-6.62926853086976,15.8478226747583,0.0255329268292683,-0.0497560975609756,0.0500609756097564,0.0487366935328298,0.272326326028247,1.0353658788806e-05,7.53228120516499e-05,0.05,0.0358372564462527,0.0088338684957984,0.011046,1.78334027340003,-1.78334027340003,light clothing
0.016062,0.895602832,64960.0,0.0,-0.0064481897885083,-15.2495875682616,22.195595576067,-2.07794636521382,-4.15589273042765,16.6746136375553,0.0018706318550386,-0.0045650622951307,0.0045782147498407,0.0229769642606991,0.13021442846495,9.468707472111e-07,3.2494299872127e-06,0.0045749653198534,0.0190618825390848,0.00852555333778,0.011046,2.19510497928158,-2.19510497928158,light clothing
0.011765,1.396988239,75880.0,0.0,,-14.5771972237849,18.3758289491447,-1.31472091780912,-2.62944183561825,17.4767966098759,,,,0.0134871769363007,0.154307707156964,,,,0.0116225098427163,0.0085078150500503,0.0078039696686621,3.42399078191592,-3.42399078191592,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.013309,1.399602832,55600.0,0.0,,-15.1696920292694,19.3146593244276,-1.44213431962286,-2.88426863924573,16.5609664286483,,,,0.0133309338265845,0.142872227007282,,,,0.0163550112622955,0.0085263521898567,0.0088796317511856,3.43039909692868,-3.43039909692868,light clothing
0.013677,1.119602832,75880.0,0.0,,-14.6614571987791,19.3242343083303,-1.47083759039076,-2.94167518078152,14.9301539110322,,,,0.0139705130478538,0.136269163900895,,,,0.0168983491895969,0.0085252469351627,0.0093189621570411,2.74412458712471,-2.74412458712471,light clothing
0.015585,0.839602832,77440.0,0.0,,-14.6230484892662,20.6571104043454,-1.29182635667714,-2.58365271335429,14.3870947947869,,,,0.0181759020237057,0.136144276048293,,,,0.0202687745065263,0.0052005243947015,0.0108016126329284,2.05785007732079,-2.05785007732079,light clothing
0.015664,0.951602832,64960.0,0.0,,-15.1533762170799,21.6112266411212,-1.89468201854498,-3.78936403708997,16.8059703869622,,,,0.0207657607536742,0.130360734213361,,,,0.0189026272206868,0.0085255050607518,0.0107644487455938,2.33235988124117,-2.33235988124117,light clothing
0.005279,3.827117503,77440.0,0.0,,-13.8004817799043,10.4546703376993,-0.306415431953182,-0.612830863906365,22.106447669031,,,,0.0087567585581985,0.0605559607054035,,,,0.0070882297721521,0.0039242978971952,0.0013278669312907,9.38018995933888,-9.38018995933888,light clothing
0.017258,1.007602832,50920.0,0.0,-0.0704689574493762,-16.291063555823,26.1103505465946,-3.11689990770772,-6.23379981541543,16.9169633352148,0.0210553724456162,-0.0498681608437705,0.0500329597890567,0.0331873228675842,0.268606456282172,1.03478645300112e-05,4.071503354143221e-05,0.05,0.0281584801490687,0.0088351792391562,0.011046,2.46961478320315,-2.46961478320315,light clothing
0.006,2.365202836,146666.67,0.0,,-13.0246492495361,13.5057625328577,,,17.4500180363454,,,,0.0142504113100851,0.122138281794736,,,,0.0088355644212396,,0.0025494513897497,5.79706577398891,-5.79706577398891,light clothing
0.009237,1.781939638,100000.0,0.0,,-13.4387075908401,15.3036273233912,,,19.1481644324831,,,,0.0138032309511254,0.138941858408943,,,,0.0087437718676874,,0.0056280828702395,4.36749911244833,-4.36749911244833,light clothing
0.006459,2.666269499,54040.0,0.0,,-14.7798826765176,15.1847056535215,-0.950921591848108,-1.90184318369622,18.6703887412112,,,,0.0136682196580101,0.136083672655823,,,,0.0162502855749995,0.0057677120910073,0.0023718949060723,6.53497426114493,-6.53497426114493,light clothing
0.015819,1.231602832,44680.0,0.0,,-15.8207413338704,21.1817787167646,-1.83227900482944,-3.66455800965889,16.6162525753139,,,,0.0195115879904016,0.153128219392731,,,,0.0205245568031423,0.008835654172853,0.010665722453265,3.0186343910463,-3.0186343910463,light clothing
0.006017,2.666269499,77440.0,0.0,,-13.993494086468,13.8748538148155,-0.621071889162258,-1.24214377832452,18.0143595255632,,,,0.0111195225386789,0.106845347745144,,,,0.0147847697665097,0.0043843957134779,0.0021855375264701,6.53497426114446,-6.53497426114446,light clothing
0.014236,1.399602832,47800.0,0.0,,-15.5919387781571,20.225616424005,-1.65854697177183,-3.31709394354367,16.405515081719,,,,0.0142018452268788,0.142061442877452,,,,0.0188263151462955,0.0085265760067879,0.0095072604608495,3.43039909692861,-3.43039909692861,light clothing
0.00778,2.080290695,77440.0,0.0,,-14.2516440027147,16.3179841586477,-0.916036859690946,-1.83207371938189,18.1716596399197,,,,0.0140351948030157,0.1466415958509,,,,0.0118497855153358,0.0063671429795688,0.0040311182396229,5.09875170341487,-5.09875170341487,light clothing
0.005657,3.540445805,61840.0,0.0,,-14.2801249396281,11.8473256571562,-0.492385781361825,-0.98477156272365,20.5935061322214,,,,0.0095599771228441,0.087540157081003,,,,0.0094766172667075,0.0045700103549837,0.0016593229274732,8.67756324766331,-8.67756324766331,light clothing
0.00822,2.080454077,69640.0,0.0,,-14.5244370528637,16.6707598490021,-1.11700953936797,-2.23401907873593,19.2626705059268,,,,0.0139816670787695,0.146882121442361,,,,0.0116575819995394,0.0085255519037471,0.004399632047623,5.09915214989677,-5.09915214989677,light clothing
0.014463,1.007602832,75880.0,0.0,,-14.7426102278797,20.1026113419156,-1.58359327823394,-3.16718655646789,15.0405816226233,,,,0.0161609602719027,0.13612334977526,,,,0.0179296341328347,0.0080364719978843,0.00992498808175,2.46961478320344,-2.46961478320344,light clothing
0.005969,2.957936165,66520.0,0.0,,-14.2245963189754,13.2747727836605,-0.539927344133397,-1.07985468826679,18.173662131508,,,,0.0094291926311329,0.102017118469783,,,,0.0143331417007831,0.0045700945517548,0.0020448483919959,7.24984354055761,-7.24984354055761,light clothing
0.006113,2.957936165,58720.0,0.0,,-14.4868334311284,13.6617831857318,-0.658354936550408,-1.31670987310082,17.9723972038031,,,,0.0099337152652339,0.106582254318456,,,,0.015050807846224,0.0049085953595363,0.0021085839646449,7.24984354055364,-7.24984354055364,light clothing
0.010993,1.496953615,93333.33,0.0,,-13.6422402684498,15.9821157530487,,,18.4320058562345,,,,0.0135749590449117,0.147736064585734,,,,0.0103361400683427,,0.0071996301497661,3.66900395925791,-3.66900395925791,light clothing
0.016486,0.951602832,57160.0,0.0,-0.0704648056405654,-15.576991810902,22.9836936657263,-2.24778613943309,-4.49557227886618,16.5487080129287,0.0208109243697479,-0.0498799519807916,0.0500300120048022,0.0254523912915811,0.200491406239928,1.03472548664561e-05,3.70736529906078e-05,0.05,0.0218958934112012,0.0088349254421269,0.011046,2.33235988124232,-2.33235988124232,light clothing
0.014912,1.007602832,69640.0,0.0,,-14.9632389473268,20.9327253562121,-1.79454871372838,-3.58909742745675,16.19734534907,,,,0.0190321861932115,0.130717799628713,,,,0.0177081539248857,0.0085253624182598,0.0102161562981509,2.46961478320341,-2.46961478320341,light clothing
0.010044,2.07777898,46240.0,0.0,,-15.2879367433039,17.4452821230344,-1.14818804124199,-2.29637608248398,20.9015556425898,,,,0.0137498087695498,0.141012416204465,,,,0.0104592799891049,0.0085266668360968,0.0059958700654053,5.09259553913031,-5.09259553913031,light clothing
0.005652,2.957936165,86666.67,0.0,,-13.7083712500567,12.7660171039775,-0.557954024612534,-1.11590804922507,18.8288136426547,,,,0.0094782485247342,0.0879153137075094,,,,0.0120190399262034,0.0043846669846498,0.0019002418264866,7.24984354055605,-7.24984354055605,light clothing
0.015153,0.895602832,80000.0,0.0,,-14.3450133115562,19.2739931726703,-0.787072316191676,-1.57414463238335,14.2059394834278,,,,0.0164564690150622,0.13627581188856,,,,0.0195537543020367,0.0030992607912911,0.0105075051505285,2.1951049792808,-2.1951049792808,light clothing
0.005839,3.5409907,52480.0,0.0,,-14.5645371966977,12.2527586460648,-0.547762766697063,-1.09552553339413,20.3928046327015,,,,0.0095291548866388,0.0964701529026219,,,,0.0106063595744797,0.0049086321849019,0.0017501804655132,8.67889877453236,-8.67889877453236,light clothing
0.005217,4.117233229,77440.0,0.0,,-13.7944585357606,9.64919926489937,-0.243454005556082,-0.486908011112164,22.1694286385973,,,,0.0079756463161988,0.082656338880582,,,,0.006755926233544,0.0028921491435495,0.0011269400020111,10.0912579138012,-10.0912579138012,light clothing
0.006082,2.957936165,60280.0,0.0,,-14.3641455490032,13.4972390447661,-0.503115415152977,-1.00623083030595,18.0029655700782,,,,0.0100291160430602,0.1049360409119379,,,,0.014804617858485,0.0045700456903334,0.002094221001969,7.24984354055571,-7.24984354055571,light clothing
0.00637,2.957936165,47800.0,0.0,,-14.8991288909197,14.312549457389,-0.750852048173304,-1.50170409634661,18.3064339203089,,,,0.0106433920225406,0.11502396743907,,,,0.016243266065381,0.0057679461706038,0.0022322826650148,7.24984354055774,-7.24984354055774,light clothing
0.015029,1.007602832,68080.0,0.0,,-15.0583467010957,21.1764914084171,-1.86789846553374,-3.73579693106748,16.4991500260292,,,,0.0195155251098266,0.130659299859302,,,,0.0177503644677406,0.0085254470659594,0.0102956230701972,2.46961478320391,-2.46961478320391,light clothing
0.014403,1.063602832,71200.0,0.0,,-14.942676438963,20.2227201235977,-1.59867914110971,-3.19735828221942,15.9424488304094,,,,0.017121386233183,0.131980154706733,,,,0.0173567501397696,0.0085253453744239,0.0098359475514589,2.60686968516489,-2.60686968516489,light clothing
0.014635,1.063602832,68080.0,0.0,,-14.8996102069042,20.3118351117467,-1.64817558295264,-3.29635116590529,16.4943545433313,,,,0.0178984036645129,0.130794737283233,,,,0.0175427578019496,0.0085254482504021,0.0099960542685058,2.60686968516487,-2.60686968516487,light clothing
0.01133,1.4970031,72760.0,0.0,,-14.5636736835786,18.2611660196354,-1.19268757503131,-2.38537515006263,19.1824312986284,,,,0.0135410364109516,0.14581681810206,,,,0.0105546297456561,0.0085252948376528,0.0074331719114247,3.66912524582347,-3.66912524582347,light clothing
0.012235,1.341002852,74320.0,0.0,,-14.6076853336393,18.7715683653998,-1.34756483060996,-2.69512966121992,16.9901129303292,,,,0.0134321813590778,0.139438990972803,,,,0.0129106398248644,0.0085252846379464,0.0081825889705478,3.28677169610949,-3.28677169610949,light clothing
0.00604,2.371508279,106666.67,0.0,,-13.3642541474367,14.0795144692663,-0.414100067689903,-0.828200135379805,18.8007647725741,,,,0.0142528438275328,0.12318006503074,,,,0.0096127958965173,0.0018036788106663,0.0025327046238392,5.81252029198216,-5.81252029198216,light clothing
0.006305,2.371953608,80000.0,0.0,,-14.0759295907063,15.2049923580235,-0.824207933170557,-1.64841586634111,17.6674773323766,,,,0.0142601024816934,0.125618421590905,,,,0.014940852198387,0.0045700298415513,0.0024827321222363,5.81361178414386,-5.81361178414386,light clothing
0.005204,4.117219508,79000.0,0.0,,-13.7440067922172,9.58385834234291,-0.229956509613907,-0.459913019227813,22.117717119992,,,,0.0079185485741433,0.082093756298636,,,,0.0067743387241453,0.0028921344205037,0.001117005012389,10.091224284706,-10.091224284706,light clothing
0.006093,2.666269499,72760.0,0.0,,-14.1159865739707,14.0195031609162,-0.625649288412951,-1.2512985768259,18.1571118976397,,,,0.0115848118872602,0.109251511909574,,,,0.0149884925492257,0.004570163009022,0.0022210026924498,6.53497426114348,-6.53497426114348,light clothing
0.005839,2.957936165,74320.0,0.0,,-13.936254951656,12.8625967214241,-0.424588537354493,-0.849177074708985,18.4294855969529,,,,0.0094488062803822,0.0945015558591422,,,,0.0133911914734243,0.0043842095580491,0.0019870314357278,7.24984354055771,-7.24984354055771,light clothing
0.006145,2.666269499,69640.0,0.0,,-14.2058384161583,14.1484796691304,-0.653244646023845,-1.30648929204769,18.2963066751615,,,,0.0121887698148481,0.111758054074539,,,,0.0149906573574311,0.0045701319902022,0.0022423169936397,6.53497426114308,-6.53497426114308,light clothing
0.018372,0.783602832,69640.0,0.0,-0.0705134029986361,-16.1718608609623,26.4972549950436,-3.53622611637126,-7.07245223274251,16.6804737474844,0.025796129032258,-0.0497419354838707,0.050064516129032,0.05,0.312221423082537,1.03543910423843e-05,7.969639468690671e-05,0.05,0.0378631684565915,0.0088339905815341,0.011046,1.92059517535928,-1.92059517535928,light clothing
0.004911,3.826448764,120000.0,0.0,,-12.8139267255421,9.23603358116961,-0.0946302371810827,-0.189260474362165,20.6420476639425,,,,0.0079257407967651,0.0805993481680562,,,,0.0065360879481321,0.0012037908003265,0.0010742609236158,9.37855089251926,-9.37855089251926,light clothing
0.005377,4.471635671,58720.0,0.0,,-14.2686325284515,9.20091543715758,-0.209269430773788,-0.418538861547576,22.3529327947419,,,,0.0073375034116188,0.085104563000514,,,,0.0071275211822783,0.0029342093213974,0.0010411410872417,10.959891350712,-10.959891350712,light clothing
0.009319,1.788620275,79000.0,0.0,,-14.1799535724576,16.5645858473412,-0.760231850352584,-1.52046370070517,18.9155902257314,,,,0.0138071036501948,0.138184916468114,,,,0.0102602697053144,0.0039219707601659,0.0056014211150199,4.38387322261457,-4.38387322261457,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.008312,2.080487404,68080.0,0.0,,-14.5414453615777,16.5754531520902,-1.10873671690704,-2.21747343381409,19.075265612993,,,,0.0139700207029235,0.146733868332386,,,,0.0115989698164014,0.0085256382345039,0.0044798119987209,5.09923383334136,-5.09923383334136,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.006565,2.372018115,72760.0,0.0,,-14.3170790334898,15.7443939146997,-0.995959385717416,-1.99191877143483,17.9804244677412,,,,0.0142217026115128,0.12427338399872,,,,0.0138375155902343,0.0063672619591645,0.0027470975998696,5.81376988854418,-5.81376988854418,light clothing
0.005873,3.249602832,60280.0,0.0,,-14.3574675572721,12.6916017868631,-0.541924606421261,-1.08384921284252,18.8745198135258,,,,0.0094856004771694,0.100538797596045,,,,0.012310793845408,0.0045700039182649,0.0018785698006934,7.96471282242064,-7.96471282242064,light clothing
0.004787,3.826313231,153333.33,0.0,,-12.251497116024,8.58564469229402,,,19.474064852621,,,,0.0080788911481711,0.0470615495817951,,,,0.0052008807775048,,0.0010584197243022,9.37821870270986,-9.37821870270986,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.013941,1.063602832,120000.0,0.0,,-13.2366965003818,16.6575895789338,,,13.6094165599113,,,,0.013743472722622,0.13667560751891,,,,0.0170949258625663,,0.0096128288270146,2.60686968516563,-2.60686968516563,light clothing
0.00608,2.371953607,100000.0,0.0,,-13.5186068200533,14.3305481855267,-0.563861376550306,-1.12772275310061,18.5798531153257,,,,0.0142541336740478,0.122506242208994,,,,0.0103759594483,0.002892034112673,0.0025238246227242,5.81361178150428,-5.81361178150428,light clothing
0.005384,3.832084745,69640.0,0.0,,-13.9984932732439,10.6508118738915,-0.317294200830116,-0.634588401660232,21.6397891225245,,,,0.0089039640449056,0.0655708538442113,,,,0.0076708244296568,0.0043836356863246,0.0013746387371846,9.39236457163022,-9.39236457163022,light clothing
0.006,2.365252666,140000.0,0.0,,-12.966366667455,13.4428223536535,,,17.8774968146291,,,,0.0142498143714941,0.120279045295764,,,,0.0087703459481848,,0.0025535610379067,5.79718790579148,-5.79718790579148,light clothing
0.006002,3.249602832,54040.0,0.0,,-14.5466164430541,13.0464797022495,-0.611050743217846,-1.22210148643569,18.8305476527826,,,,0.0094637107609632,0.102743719390755,,,,0.0131694226087507,0.0049086154703331,0.0019430961286874,7.96471282242154,-7.96471282242154,light clothing
0.005418,4.118397067,58720.0,0.0,,-14.3118526909728,10.2544214415711,-0.31878129498918,-0.637562589978359,22.6298906074991,,,,0.0084089559814366,0.0661204311752142,,,,0.0070383097556247,0.0043837866223498,0.0012706923698967,10.0941104592534,-10.0941104592534,light clothing
,0.0,43580.0,0.0,,,,,,,,,,,,,,,,,,,,light clothing
0.013162,1.175602832,113333.33,0.0,,-13.3577310451303,16.4979210943513,,,14.5278308723187,,,,0.0133149095064583,0.136954866980113,,,,0.0153400311545551,,0.008989951838831,2.8813794890815,-2.8813794890815,light clothing
0.011409,1.790516955,49360.0,0.0,,-15.2112830586898,18.0757415454959,-1.09970940765319,-2.19941881530639,20.2043971405748,,,,0.0135615550034902,0.164393254988011,,,,0.0107735732528013,0.008526446285811,0.007291910821444,4.38852194847461,-4.38852194847461,light clothing
0.014725,1.175602832,57160.0,0.0,,-15.3098002413206,20.5167963130734,-1.81573816011036,-3.63147632022071,16.2874603572128,,,,0.0167431667443204,0.135163988071904,,,,0.0185057830216932,0.0085261628056078,0.0099904592624231,2.88137948908596,-2.88137948908596,light clothing
0.005804,3.540760487,54040.0,0.0,,-14.4648423354572,12.1551780141773,-0.479633485969121,-0.959266971938242,20.2386804054224,,,,0.0095357818880869,0.0967446148158027,,,,0.0103995489950332,0.0049086158555666,0.0017306454443632,8.67833452647861,-8.67833452647861,light clothing
0.007462,2.373766559,57160.0,0.0,,-14.7917365778019,16.3172178434801,-1.09431790481969,-2.18863580963939,19.1025879958071,,,,0.0141073102554244,0.14290572766291,,,,0.012625579797024,0.008526114619563,0.003534636456452,5.81805529201831,-5.81805529201831,light clothing
0.017015,0.895602832,60280.0,0.0,-0.0704692035579959,-15.9273737231578,25.6242968325168,-2.9340275135482,-5.8680550270964,16.8652917620665,0.0210974155069582,-0.049867461895295,0.0500331345261768,0.0331965130820046,0.228172864136288,1.03479006693091e-05,4.09308852765756e-05,0.05,0.025986827006256,0.0088345882693715,0.011046,2.19510497928128,-2.19510497928128,light clothing
0.014043,1.399602832,49360.0,0.0,,-15.4590231500511,19.8447917552545,-1.53288909464272,-3.06577818928543,16.1604204094907,,,,0.0137078028034265,0.1430490854825299,,,,0.0185982727250713,0.0085265456391578,0.0093725254149171,3.43039909692847,-3.43039909692847,light clothing
0.013115,1.231602832,72760.0,0.0,,-14.6871423684057,19.0106418898004,-1.40657283921775,-2.81314567843549,15.5568012263623,,,,0.0133340266338991,0.132456488863381,,,,0.0157564615784331,0.0085253340211255,0.008858339192666,3.01863439101327,-3.01863439101327,light clothing
0.005463,4.547795088,50920.0,0.0,,-14.5247229712839,9.323595166302,-0.261882449232768,-0.523764898465537,22.8121574841054,,,,0.0073140292420119,0.0865990585291858,,,,0.007229871650855,0.0032402986813038,0.0010586254256288,11.1465565885996,-11.1465565885996,light clothing
0.013586,1.119602832,79000.0,0.0,,-14.3789507937604,18.5203530432116,-0.868962686541671,-1.73792537308334,14.5878444002838,,,,0.0132703161414595,0.1368180554186689,,,,0.0166984305264292,0.0039217847712553,0.0092969566849869,2.74412458755414,-2.74412458755414,light clothing
0.005393,4.488441243,57160.0,0.0,,-14.3163272709216,9.21496589182933,-0.216591745705808,-0.433183491411617,22.4043523121233,,,,0.0073326694259512,0.084749790899305,,,,0.0071162550377852,0.0030047455063642,0.0010447415997449,11.0010814777301,-11.0010814777301,light clothing
0.014339,1.007602832,93333.33,0.0,,-13.7482922652732,17.3796801573405,-0.0163248859111584,-0.0326497718223169,13.990342482749,,,,0.0144077697450823,0.136539760534196,,,,0.0179358685346632,0.0001064545825363,0.0099169745974645,2.4696147832007,-2.4696147832007,light clothing
