cost,emission,discomfort,dummy,elec import elecGrid,rooftop pv elecGrid,elec import fuelGrid,heatpump heatGrid,heatpump_ac heatGrid,electrolyzer storageGrid,fuel cell storageGrid,battery storage invest[MW(h)],buffer tank invest[MW(h)],electrolyzer invest[MW(h)],fuel cell invest[MW(h)],h2 storage invest[MW(h)],heatpump invest[MW(h)],heatpump_ac invest[MW(h)],rooftop pv invest[MW(h)],gas boiler fuelGrid,gas boiler heatGrid,gas boiler invest[MW(h)],clo_lvl
0.004091,3.394916709,6.96,0.0,4.1332266729269,9.77723142672321,-4.1332266729269,-27.0224477124445,-0.675847196248631,,,0.00907745888077,0.0516564761784067,,,,0.0050252748133878,0.0043565041518464,0.0121505931142731,-9.3980210483714,-8.45821894354068,0.0051552501636705,warm_clothing
0.003304,2.889602832,14.5,0.0,1.76115913931978,8.9887620414674,-1.76115913931978,-17.31645318875692,-0.164664920239783,,,0.0092494656952673,0.0598191345886468,,,,0.0044001099021111,0.0008396785247471,0.0105684855808081,-11.9419686617403,-10.74777179556635,0.0057988523631996,warm_clothing
0.003834,3.055127044,9.2,0.0,3.48874939815823,9.78993328644601,-3.48874939815823,-24.9294348468926,-0.610768718766911,,,0.0091176820139806,0.0554485873826782,,,,0.0051827906769706,0.0043563644655418,0.0117806233415171,-8.97534262631959,-8.07780836370261,0.0049238587826546,warm_clothing
0.003789,2.376174985,11.72,0.0,3.06707649546617,10.3587101802423,-3.06707649546617,-24.952067816008302,-0.582508864003525,,,0.0094570848353828,0.0451105860456623,,,,0.0061688149581795,0.0039203594964007,0.013565304909757,-6.18706146637043,-5.568355319733341,0.0037710085924753,warm_clothing
0.003755,2.037553594,13.67,0.0,3.54094640095314,10.3256750111069,-3.54094640095314,-26.2104650969475,-0.506344400217593,,,0.0096594138790201,0.0496795526749909,,,,0.0063104030111122,0.0025901185006003,0.0136620406365551,-3.26098713957777,-2.934888425619956,0.002254387194227,warm_clothing
0.003481,3.909602832,10.6,0.0,1.20825066342293,8.58258434479433,-1.20825066342293,-14.45627166104084,-0.309109919895369,,,0.0098040408755899,0.0686883890475197,,,,0.0048420093873242,0.0022471336213662,0.0093987377551874,-18.7933804228291,-16.91404238054621,0.005800117539592,warm_clothing
0.003608,4.785724985,8.64,0.0,1.36746973506551,7.75707535214261,-1.36746973506551,-12.362701271478109,-0.270755774256355,,,0.0095287509972575,0.0508821254087522,,,,0.0043847099044622,0.0020926116491344,0.0081593462237682,-23.2552108504036,-20.92968976534911,0.0060995753986714,warm_clothing
0.00444,3.395585691,5.56,0.0,5.01051246614519,10.4150029323708,-5.01051246614519,-30.8326590918263,-0.991958590376726,,,0.0096751101123226,0.0503698696432139,,,,0.0060176796571052,0.0059284824677801,0.0131993483436061,-7.43287461166615,-6.689587150499532,0.0044192969843945,warm_clothing
0.004729,2.379360017,6.96,0.0,5.67258528514345,11.616448618339,-5.67258528514345,-35.9567767682071,-1.13912999555239,,,0.0095756289186132,0.0735986765705019,,,,0.0099117932187631,0.0051159421383445,0.0161318469077931,-0.357234439637416,-0.3215109956759542,0.0002671222027173,warm_clothing
0.004179,2.038518357,10.6,0.0,4.3049497810255,11.2895379063887,-4.3049497810255,-30.580020382872,-0.889516665012848,,,0.0096038255034276,0.0593579304064096,,,,0.0080556652121933,0.0043565425678325,0.0153006702662572,-1.55169882235846,-1.396528940120182,0.0011930417831925,warm_clothing
0.003456,3.909602832,10.88,0.0,1.22515307862183,8.56312186547397,-1.22515307862195,-14.22061081523071,-0.302831669786318,,,0.009728797474357,0.0672943580842204,,,,0.0048452284501757,0.0020986134897502,0.0092078083439672,-18.7554476098412,-16.8799028488569,0.0058002603513044,warm_clothing
0.003989,4.072862518,6.12,0.0,2.79397519494532,9.33420732585609,-2.79397519494532,-21.8079031617619,-0.577962422189659,,,0.0092211610451527,0.0684911517160118,,,,0.0049434497472314,0.0043565426375786,0.0108288299183815,-16.1326767776599,-14.519409099893732,0.0074150867224267,warm_clothing
0.003853,2.037442577,12.83,0.0,3.44306129596486,10.6783724670224,-3.44306129596486,-26.7469955009872,-0.696369983090157,,,0.0096316426388144,0.0485248789365497,,,,0.0064614596475939,0.0039206147567914,0.0144806790041929,-3.48005262930608,-3.132047366375464,0.0023765179157768,warm_clothing
0.003845,1.868488508,15.33,0.0,3.97901708834687,9.99946284140864,-3.97901708834687,-26.8867857894746,,,,0.009644192248596,0.0577011738449915,,,,0.0070777922945058,,0.0141107426243265,-1.34790723974353,-1.213116515769167,0.0012258782354093,warm_clothing
0.0041,4.245251104,5.28,0.0,3.04775965962274,9.34566295424916,-3.04775965962274,-22.6317737807615,-0.573760830743612,,,0.0092211380329671,0.0685009716246378,,,,0.0049437023053261,0.0043566006852873,0.0108290415829739,-16.5113595293509,-14.8602235764144,0.0081089316042079,warm_clothing
0.004466,2.378767421,8.08,0.0,5.2397185859352,11.2618322616983,-5.2397185859352,-33.6294265930467,-0.991925807745575,,,0.0096080586159018,0.0627038010007352,,,,0.0085439489664364,0.0051153717552688,0.0151758869198819,-1.32542484998652,-1.19288236498788,0.0009190437379168,warm_clothing
0.003781,3.90383695,7.8,0.0,2.00609338863254,9.34557524944771,-2.00609338863254,-19.132415460180752,-0.590965462144218,,,0.0092186663215686,0.0669346366483047,,,,0.0049026384339976,0.0039192126765338,0.0108517762242462,-16.9711267716889,-15.27401409451948,0.0063431043913576,warm_clothing
0.002973,3.909602832,19.5,0.0,1.65619265782774,6.18302117531938,-1.65619265782774,-7.96965965637153,,,,0.0080511645419667,0.0372592826307216,,,,0.0026671794336364,,0.0064731623962252,-17.7880980591485,-16.00928825323076,0.0059295581737214,warm_clothing
0.004978,2.88734019,5.0,0.0,5.60293312021239,11.9469601331734,-5.60293312021239,-36.0298178629545,-1.43202131853511,,,0.0095687529082736,0.0743098153972914,,,,0.0102336182772092,0.0071867103582167,0.0163345373832111,-3.30771989385916,-2.976947904473253,0.0024891548870176,warm_clothing
0.003721,4.243791874,7.8,0.0,1.19500570144876,9.13232597551096,-1.19500570146132,-15.716538696618308,-0.446057777017431,,,0.0095471004571673,0.0652498239834238,,,,0.004725848580441,0.0028917459142182,0.010536559780953,-20.6613286437256,-18.59519577936448,0.0063926929827113,warm_clothing
0.003861,5.596659228,5.84,0.0,1.28661664969603,7.65819882123169,-1.28661664969603,-11.35868417942693,-0.33516995764784,,,0.0096401809192379,0.0439852723365375,,,,0.0042506215311695,0.0025362772225821,0.00792643592443,-27.8972477167014,-25.10752294502862,0.0078220798400055,warm_clothing
0.004491,1.529761545,14.5,0.0,3.74941555181882,11.2703569022125,-3.74941555181882,-28.9726847772635,,0.38535877307579,-0.347256485525222,0.0133112056179862,0.0743543839184035,0.000100952844971,0.0001556015639098,0.3,0.0062052324073603,,0.0169244820613608,,,,warm_clothing
0.003478,4.520436165,10.32,0.0,1.33953025762829,7.65499124517599,-1.33953025762829,-11.93128836771044,-0.165511897460308,,,0.0094721121914095,0.0490701769628343,,,,0.0043049544152256,0.0012560629663091,0.0080208116557382,-21.8586788747771,-19.67281098731414,0.0057279231663003,warm_clothing
0.004243,2.717005413,8.08,0.0,4.56838112755317,10.5732815927718,-4.56838112755317,-30.2134381475906,-0.780075057114036,,,0.0096518200753956,0.0513763920339534,,,,0.0069258367907673,0.0051153070778041,0.0138858901642411,-4.69255177685172,-4.223296599170826,0.0028574460656082,warm_clothing
0.004464,3.22591811,5.84,0.0,5.01692678921578,10.570477486992,-5.01692678921578,-31.2270057592258,-0.90521009485031,,,0.0096606528146201,0.0536451118189355,,,,0.0065837050387343,0.0059283511784403,0.0136255193933666,-6.48521441173508,-5.83669297056147,0.0040535990027205,warm_clothing
0.003994,4.243480009,5.84,0.0,2.46646857532651,9.39920121690544,-2.46646857532651,-20.755143999239607,-0.63762524749347,,,0.0092211573969868,0.0684928743709366,,,,0.0049434974854232,0.0043565506586611,0.0108288634739753,-17.8061651829526,-16.02554866465511,0.0075370526322026,warm_clothing
0.003642,3.904253789,8.92,0.0,1.24357772222583,9.30791198581017,-1.24357772222583,-16.34760090175715,-0.519074137395185,,,0.0092175508927831,0.0665396718837203,,,,0.0048670104569938,0.0030504419096197,0.0108620358659343,-18.6846758972345,-16.8162083075088,0.0058845354911897,warm_clothing
0.004341,1.699602832,11.16,0.0,4.1656932145757,11.7367777365676,-4.1656932145757,-31.7765626687753,-1.00557444470646,,,0.0097397937150798,0.0720191726001832,,,,0.0097146951411202,0.0039790648460255,0.0170445684581931,,,,warm_clothing
0.00386,4.243247852,6.68,0.0,1.74853539150133,9.31376282414629,-1.74853539150133,-18.119239022407008,-0.549503016268794,,,0.0092229776441179,0.0672499675095363,,,,0.0049194106346986,0.0039193442576036,0.0108121209588176,-19.4160913763508,-17.47448223872424,0.0069911766732749,warm_clothing
0.004096,3.902979293,5.84,0.0,3.65732647574083,9.55898384079743,-3.65732647574083,-24.9964650800315,-0.812293024099105,,,0.009208523550919,0.0640385034618293,,,,0.0051021265913333,0.0051164229903185,0.0109450687714164,-13.260671566665,-11.93460441000197,0.0072866211495214,warm_clothing
0.003726,2.037633341,14.5,0.0,3.60723486397896,9.85220411457854,-3.60723486397896,-25.6536287487694,,,,0.0096690467908843,0.0506698893572556,,,,0.0064586499998852,,0.0133780824414704,-3.11265960612215,-2.801393645508077,0.0021666563811521,warm_clothing
0.004018,1.699602832,13.67,0.0,4.16569321457164,11.2775174481203,-4.16569321457164,-29.5918730434665,-0.62455378693325,,,0.0107854196911687,0.0689410504375742,,,,0.0072966080807237,0.0023775270829784,0.0152483209469899,,,,warm_clothing
0.003822,3.733885046,7.8,0.0,2.53974047345107,9.43387964917611,-2.53974047345107,-21.11772862367372,-0.607931445163933,,,0.0092096417233504,0.0678680909151094,,,,0.0049019381290452,0.0039768327735472,0.0109347838938507,-14.838673996586,-13.35480659692729,0.006290193398832,warm_clothing
0.005016,2.209602832,6.4,0.0,5.41569321457569,12.5888632150505,-5.41569321457569,-37.397636563881,-1.62647688318417,,,0.0106579951957447,0.0898618202640511,,,,0.0124324878387021,0.0059276190874843,0.0176736,,,,warm_clothing
0.003845,1.868487636,17.83,0.0,3.97854710117252,9.72401635398845,-3.97854710117252,-25.0247142425705,,,,0.009644221898448,0.0576907471838166,,,,0.0070770536980284,,0.0141098686083935,-1.34895719870169,-1.214061478831521,0.0012268377827523,warm_clothing
0.003976,4.787545789,5.28,0.0,1.20601650983236,9.32659482016855,-1.20601650983289,-16.12547766485034,-0.586167124722305,,,0.0096824778935739,0.0658942155878011,,,,0.0047374486258857,0.003978530259846,0.0107878241581285,-23.6275635485779,-21.26480719371916,0.0081293153332842,warm_clothing
0.004279,3.395294608,6.12,0.0,4.59765172386313,10.1130516650955,-4.59765172386313,-29.038830653585,-0.85389407955827,,,0.0094425046894591,0.0494512892407686,,,,0.0055509813843062,0.0051164357228601,0.0127353080822513,-8.35782566005476,-7.52204309404936,0.0047395194860492,warm_clothing
0.003253,4.079602832,13.67,0.0,1.46212646033456,7.25075692460649,-1.46212646033456,-11.22442682565821,,,,0.0088297226488556,0.0422737528362057,,,,0.0039507215693615,,0.0077049709312666,-19.1587196684841,-17.24284770165606,0.0057898977572645,warm_clothing
0.004581,2.039602832,8.64,0.0,4.99902654790904,11.8460154335761,-4.99902654790904,-34.6183026258568,-1.27569868309103,,,0.0095600611297839,0.0753290637699121,,,,0.0103853709666811,0.0051150643215609,0.0165907529249706,,,,warm_clothing
0.004409,3.733758337,5.0,0.0,4.38607379300244,10.1519337630239,-4.38607379300244,-28.4967659468177,-0.897267185578942,,,0.0096887058314525,0.0498002012255224,,,,0.0054858928737098,0.0071867103585984,0.0127985748371697,-10.6943906988625,-9.624951628976069,0.0064295874023091,warm_clothing
0.003402,3.739602832,11.72,0.0,1.29835881755894,8.44344933484733,-1.29835881755894,-14.38322436933764,-0.266731657600811,,,0.0090335261754336,0.0600264418357858,,,,0.0046778357859393,0.0019275436399072,0.0095053700620251,-17.656063993305,-15.89045759398254,0.0058004842234941,warm_clothing
0.003726,3.224366917,9.48,0.0,2.98056537486278,9.47724134863307,-2.98056537486278,-22.7960975639743,-0.639958561808706,,,0.0091975184497578,0.0666611254878604,,,,0.0048886608204662,0.0039768826588629,0.0110462929787508,-11.0467340174699,-9.942060615722871,0.0057600816577051,warm_clothing
0.003752,4.243672435,7.52,0.0,1.19561353857883,9.28453651687166,-1.1956135385734,-16.04803149802419,-0.505039388705049,,,0.0094365997728709,0.0664650908461238,,,,0.0048011522533797,0.0030647648344006,0.010761134770444,-20.6593075420219,-18.59337678781258,0.006524088745191,warm_clothing
0.004637,3.226112393,5.28,0.0,5.32566994869639,10.7546940756952,-5.32566994869639,-32.8343839849846,-0.973586179851134,,,0.0096396239758698,0.0587187564098966,,,,0.0074070920953352,0.0059285547160388,0.0142454057974441,-5.79339413648979,-5.214054722847091,0.0038398662980388,warm_clothing
0.003786,3.055036381,9.48,0.0,3.43108079280878,9.60064666767131,-3.43108079280878,-24.5405858136912,-0.60554686651469,,,0.0091537119111564,0.058853235566118,,,,0.0051349908757915,0.0039766094145563,0.0114492226820815,-9.10426522346417,-8.19383870111779,0.0050235978603919,warm_clothing
0.003863,3.733733281,7.52,0.0,2.76236137794513,9.40584689584051,-2.76236137794513,-21.8904086035812,-0.610377770984553,,,0.0092084079598513,0.0678034440200299,,,,0.0048977871218491,0.0039771149310503,0.0109461319705659,-14.3382279361242,-12.9044051425077,0.0064571513287796,warm_clothing
0.004661,2.379357682,7.24,0.0,5.66210890250049,11.5637301273507,-5.66210890250049,-35.6035859229816,-1.1244594672181,,,0.0095867055563315,0.0709369299651404,,,,0.009463026142796,0.0051157417463713,0.0158053306790076,-0.380732947127151,-0.3426596524239757,0.0002696914620141,warm_clothing
0.003896,4.784963732,5.84,0.0,1.18202434157012,8.9160287784168,-1.18202434155672,-15.30137688997051,-0.431816367536424,,,0.0097798002028973,0.0703538959054532,,,,0.0049112999683285,0.0031529887738809,0.0101133023398617,-23.6672046262314,-21.30048416360927,0.007647081117335,warm_clothing
0.004688,2.887764656,5.84,0.0,5.73283374310611,11.1300093620949,-5.73283374310611,-34.6760112735014,-1.09463109421567,,,0.0096180369352963,0.0607803044222318,,,,0.0082524549335226,0.0059283419331129,0.014881746829615,-3.01852854013823,-2.7166756861243737,0.002022195558198,warm_clothing
0.003807,2.715908021,10.32,0.0,3.36825929927967,9.96350319804409,-3.36825929927967,-25.1991636358233,-0.638141649224905,,,0.0090123378609759,0.0455315007301233,,,,0.0055228350533642,0.0039774658847911,0.0127495720344069,-7.37985823165958,-6.6418724084883,0.0040646984874283,warm_clothing
0.003175,3.399602832,15.33,0.0,1.35644739891373,7.93407518407491,-1.35644739891373,-13.14632075285508,-0.0259927254067229,,,0.0087757933097293,0.0513765958339231,,,,0.0043673687571775,0.0001881095248926,0.0088764118564567,-15.6555131616617,-14.08996184549545,0.0058005522938486,warm_clothing
0.004104,1.699602832,12.83,0.0,4.16569321457569,11.4883376635538,-4.16569321457569,-30.25330884654,-0.818072355911373,,,0.0098808465456749,0.0674559251811705,,,,0.008006330303578,0.0033436096928478,0.0158936930384987,,,,warm_clothing
0.004853,2.209602832,6.96,0.0,5.41569321457568,12.101323548748,-5.41569321457568,-36.4077316194171,-1.22899744849307,,,0.009537254151623,0.0828734741674516,,,,0.0114141631084974,0.0051160774088547,0.0172630551784571,,,,warm_clothing
0.00344,3.569602832,11.44,0.0,1.26552159039695,8.9400543710789,-1.26552159039725,-15.42166084522131,-0.325963829271109,,,0.0090644483273091,0.0618536791666936,,,,0.0046757749176761,0.0020945914769597,0.0103252874571426,-16.794664591116,-15.115198132008407,0.0057927993212907,warm_clothing
0.00557,2.379602832,5.0,0.0,5.83235988124236,13.9397732902153,-5.83235988124236,-40.3091727352986,-2.3218422688889,,,0.0136002500556721,0.14066986194034,,,,0.0168429862939215,0.0080318243018898,0.0176736,,,,warm_clothing
0.004185,3.564635521,6.12,0.0,4.31876613211594,9.89226242493802,-4.31876613211594,-27.570468298540906,-0.814535883596012,,,0.0090785667722821,0.0517600122197072,,,,0.0049984829994785,0.0051164529230945,0.0121404027999384,-9.91517568443701,-8.92365811599328,0.0054645876929859,warm_clothing
0.003131,3.399602832,16.17,0.0,1.40106723960414,7.71016697889549,-1.40106723960414,-12.47108112587611,,,,0.00871265613342,0.0436542573909064,,,,0.0038739584438633,,0.0087686974639763,-15.5553762254608,-13.99983860291353,0.0057829046662632,warm_clothing
0.00496,2.379602832,6.12,0.0,5.83235988124244,11.9443954741955,-5.83235988124244,-37.3430632339758,-1.28143231142733,,,0.0095408900048688,0.0784205048178237,,,,0.0112746383657365,0.0059282440180002,0.0171558777912004,,-2.33951746864136e-12,,warm_clothing
0.003749,3.564156003,8.64,0.0,2.44719664092069,9.43385775535334,-2.44719664092069,-20.89077241526633,-0.616449224481861,,,0.0092042636269488,0.0675879680461831,,,,0.0048823901277393,0.0039200450211206,0.0109842512760445,-14.1127600289127,-12.70148402602144,0.0059921108854968,warm_clothing
0.003826,4.78497077,6.4,0.0,1.22453741579266,8.71936619538024,-1.22453741579266,-14.629536917514091,-0.424325612011267,,,0.0098010401280064,0.0684736192781853,,,,0.0049767170376895,0.0031522755755584,0.0094871935492117,-23.5718344550303,-21.21465100952769,0.0073152957338428,warm_clothing
0.004724,1.529691936,10.88,0.0,3.74924494117029,13.071579165607,-3.74924494117197,-32.294598938192095,-1.26692664724913,0.19377684751103,-0.171613482566311,0.0139573087711868,0.0971249532834086,6.06350537557726e-05,8.735730517719e-05,0.174876343238157,0.0101793346679277,0.004356947094115,0.0176736,,,,warm_clothing
0.003845,1.868487734,17.0,0.0,3.97859986984096,9.49952811535106,-3.97859986984096,-25.660153226663603,,,,0.0096442184952644,0.0576919173603022,,,,0.0070771384734745,,0.0141099689271642,-1.34883931268704,-1.213955381418351,0.001226730038794,warm_clothing
0.003913,3.563711319,7.52,0.0,3.24872051909423,9.46848449693194,-3.24872051909423,-23.803101330589,-0.660328284336516,,,0.0091877428105119,0.0620703291417448,,,,0.0050735399377471,0.0039771695193828,0.01113620867506,-12.311514558676,-11.080363102805649,0.0064813124193022,warm_clothing
0.003414,3.399602832,12.0,0.0,1.2726628640365,9.14374378835384,-1.27266286403652,-15.85742556477545,-0.354886828254155,,,0.008938220402601,0.0616393024135478,,,,0.0046493267163687,0.0020945999337861,0.0106434352227435,-15.843544461056,-14.25919001495048,0.0057717011737927,warm_clothing
0.003608,4.244225983,8.92,0.0,1.19979824207175,8.67052723837921,-1.19979824207175,-14.56986411852938,-0.309246511443563,,,0.0098027413499034,0.0715910352158195,,,,0.0049422626611893,0.0022475552497132,0.0094370450680332,-20.6529609479278,-18.58766485313011,0.005915124802432,warm_clothing
0.003321,3.739602832,12.83,0.0,1.33971115003348,8.04957298408388,-1.33971115003348,-13.547856293026449,-0.0517034632959956,,,0.0089411323452199,0.0566104267980759,,,,0.0045553579075847,0.0003967017642544,0.0089558231239531,-17.5632600788404,-15.80693407095626,0.0058004954830522,warm_clothing
0.003658,2.545656167,12.0,0.0,2.73162443391668,9.93322956422995,-2.73162443391668,-23.3137107500096,-0.695606747765832,,,0.0090023615936829,0.0446328248608942,,,,0.0055403997500858,0.0039203448960341,0.0128413330944922,-7.87213090384614,-7.084917813461541,0.0043417647850908,warm_clothing
0.003866,5.325885103,5.84,0.0,1.31200412584637,7.97828116645212,-1.31200412584637,-12.81365641077344,-0.352631837962501,,,0.0098737175510852,0.0566976927938676,,,,0.0046268161350912,0.0028488780867125,0.0083467432093446,-26.3508658949684,-23.71577930547231,0.0077569433402496,warm_clothing
0.003837,3.394138744,8.36,0.0,3.19946924767827,9.52363943688261,-3.19946924767827,-23.618159097613898,-0.660032508911923,,,0.0091891316490104,0.0630146618986472,,,,0.0050312170382667,0.0039767073305916,0.0111234342285492,-11.4893030291673,-10.34037272625058,0.0060110976804548,warm_clothing
0.003558,4.249602832,9.48,0.0,1.22638213594528,8.47794353972062,-1.22638213594528,-14.03445790773147,-0.292112307878399,,,0.0098138573719435,0.0676291881339218,,,,0.0048679752525297,0.0020990935788332,0.0090537414235292,-20.6228763480663,-18.560588713247693,0.0057841662574749,warm_clothing
0.005353,1.52974011,9.48,0.0,3.7493630155061,14.3795675880938,-3.74936301551261,-34.7330850575207,-2.29039188960017,0.307723261814564,-0.272533072251447,0.017631660397269,0.116527778302391,0.0001043112021201,0.0001345870414348,0.3,0.0152850557737518,0.0080294748937854,0.0176736,,,,warm_clothing
0.004081,2.886505838,8.36,0.0,4.33564304708169,10.2878953381093,-4.33564304708169,-28.6120126069283,-0.862583694734354,,,0.009502204073917,0.0458737123802158,,,,0.0057871638294477,0.005115007390024,0.0129482084472303,-6.14721383391986,-5.532492450527952,0.0034070333672789,warm_clothing
0.004521,2.209253208,8.36,0.0,5.18758528888383,11.6010085968879,-5.18758528888383,-34.2810988646124,-1.11946219404277,,,0.0095865015201357,0.068627397112287,,,,0.0094022122278068,0.0051154412997399,0.015811345241448,-0.510002253256945,-0.4590020279312544,0.0003846249066939,warm_clothing
0.003725,2.037625772,18.67,0.0,3.61390524429957,9.20489973417495,-3.61390524429957,-22.547869188085546,,,,0.0096695346875732,0.0505754582654273,,,,0.006446496186228,,0.0133637002624239,-3.0976481419987,-2.787883327796956,0.0021749831213405,warm_clothing
0.004356,1.869572048,10.32,0.0,4.56576065682663,11.4948664562231,-4.56576065682663,-32.4059697586856,-0.924313005714403,,,0.0095693107529887,0.0690374775707789,,,,0.0094496482679179,0.0043564972299765,0.0163180932819173,-0.0370830558050534,-0.0333747502245443,3.38658043881766e-05,warm_clothing
0.004029,4.516496183,5.28,0.0,2.07786600105016,9.3662837796379,-2.07786600105016,-19.29827015144998,-0.602058764686592,,,0.0092213376906075,0.0685092057623724,,,,0.004944360773658,0.004356595046581,0.0108272051449357,-20.1800157037763,-18.162014133398632,0.0080329383433755,warm_clothing
0.003819,4.073530014,7.24,0.0,1.8671796168462,9.31782216301282,-1.8671796168462,-18.66149530002942,-0.634657973690291,,,0.0092206915349838,0.0670944948452551,,,,0.0049105975424241,0.0039192858236789,0.0108331484424906,-18.2162856455261,-16.39465708097353,0.0066807673455924,warm_clothing
0.003165,3.569602832,15.33,0.0,1.45371345149606,7.642806195003,-1.45371345149606,-12.46875860649772,-0.0132141364868552,,,0.0087780279535609,0.0490013105639565,,,,0.0043367710137038,9.91060233388896e-05,0.0082177435623518,-16.372319820327,-14.73508783829423,0.0057373787177954,warm_clothing
0.005077,1.869602832,7.8,0.0,4.58235988124237,13.7789050986805,-4.58235988124236,-36.3876811923402,-2.04258026042807,,,0.0145836317383623,0.110983098579027,,,,0.0146416894669033,0.008029974323575,0.0176736,,,,warm_clothing
0.004153,4.072382694,5.28,0.0,3.60087665209295,9.49549276576088,-3.60087665209295,-24.7485928751016,-0.729895067578885,,,0.0092087095030016,0.0640677856491081,,,,0.0051022899603703,0.0051168256664927,0.0109433583962098,-14.3191695270172,-12.8872525743152,0.0079429455238747,warm_clothing
0.003762,2.715657204,10.6,0.0,3.14984080007994,9.95591235352581,-3.14984080007994,-24.4560190801656,-0.630779377714353,,,0.0090190768282057,0.0461423107557911,,,,0.0054092001199748,0.0039779952904604,0.0126875874505214,-7.86865873298848,-7.081792859681091,0.0043406242650857,warm_clothing
0.004105,3.733505928,6.12,0.0,3.72322792952942,9.51685091861571,-3.72322792952942,-25.536187307486003,-0.803987955084483,,,0.0091391303348077,0.0573029688284415,,,,0.0050057428918119,0.0051163834317888,0.011600189525213,-12.1805771899195,-10.96251947092763,0.0067072642150997,warm_clothing
0.003486,3.569602832,10.88,0.0,1.24107085307658,9.14462073509094,-1.24107085314139,-15.90731983968556,-0.383315699751587,,,0.0091398643164074,0.0628502188494296,,,,0.0046892708761856,0.0022425388318073,0.0107036395834916,-16.8495375328117,-15.164583779527192,0.0057731322711291,warm_clothing
0.00413,2.03839495,10.88,0.0,4.17859281881194,11.2224321311738,-4.17859281881194,-30.047764858102603,-0.877501480009276,,,0.009605088182778,0.0570435788073553,,,,0.0076786946868616,0.0039789323435908,0.0152634491067188,-1.83459340117645,-1.651134061058796,0.0013288021317123,warm_clothing
0.003845,1.868487944,16.17,0.0,3.97871279311632,9.92010201275387,-3.97871279311632,-26.2724462787808,,,,0.0096442112375061,0.0576944216676094,,,,0.0070773192688016,,0.0141101828707739,-1.34858704034274,-1.213728336308458,0.0012264994731773,warm_clothing
0.002939,4.079602832,21.17,0.0,1.65942096516453,5.73739413676915,-1.65942096516453,-6.409055477632951,,,,0.0083789215741092,0.0432101363310951,,,,0.002047276455734,,0.0058650108879955,-18.7159465223311,-16.844351870100592,0.0057930614270238,warm_clothing
0.003413,4.520436165,11.16,0.0,1.36587449145526,7.35577196240097,-1.36587449145526,-11.07331206340344,-0.131859435367963,,,0.0092268411730322,0.0429068984318865,,,,0.0040261773409351,0.00098894576571,0.0077079743946481,-21.7995565018324,-19.61960085164018,0.0058010515541271,warm_clothing
0.003486,4.249602832,10.32,0.0,1.34888258592663,8.05335157398052,-1.34888258592663,-13.33977912345582,-0.252445688523198,,,0.0095034743523922,0.0587719156913678,,,,0.0046637663631037,0.0019308942814711,0.0085524192900147,-20.3479578464732,-18.31316206182692,0.0057982923910327,warm_clothing
0.00351,4.249602832,10.04,0.0,1.31955559955263,8.19009930081895,-1.31955559955263,-13.58897498302814,-0.275221935460533,,,0.0095495815923608,0.0607694918354752,,,,0.004712240451018,0.0020957896641511,0.0087282638395723,-20.4137741855299,-18.37239676697696,0.005797343070063,warm_clothing
0.003785,4.514152232,6.96,0.0,1.18127420368689,8.94287495385479,-1.18127420368699,-15.254115066714078,-0.396341846977615,,,0.0097792498351211,0.0679122578445318,,,,0.0048106056891856,0.0026893748663371,0.010129526036555,-22.1792758879088,-19.96134829911583,0.0069130176246784,warm_clothing
0.004681,2.548491682,6.68,0.0,5.49825244188377,11.5147082736664,-5.49825244188377,-34.918353087265004,-1.06547252917625,,,0.0095904920586234,0.0684558533628429,,,,0.0093008320331678,0.0051158556471431,0.0156937124713835,-1.6787936510958,-1.5109142859862268,0.0012223866766188,warm_clothing
0.004291,2.547548217,8.36,0.0,4.63694169656903,10.9381115331608,-4.63694169656903,-31.153123441628303,-0.978224252604987,,,0.0096328700325075,0.055179930911097,,,,0.0075112025051532,0.0051154570810794,0.0144444979924004,-3.60657868226497,-3.2459208140384908,0.0022603024322278,warm_clothing
0.003709,3.734130799,8.64,0.0,1.91023330880111,9.39020387136267,-1.91023330880111,-18.89835472198962,-0.606250464483378,,,0.0092113197175453,0.0663959126927236,,,,0.0048746422556793,0.0039191259353428,0.0109193498119824,-16.2527811249143,-14.6275030124208,0.0060198383350557,warm_clothing
0.003015,3.569602832,19.5,0.0,1.89401728672223,6.62888063038287,-1.89401728672223,-10.20716242484904,,,,0.0088575955118396,0.0291421730683395,,,,0.0022485732332477,,0.0074517037712392,-15.384179200023,-13.84576128002064,0.0059278821357984,warm_clothing
0.004139,2.886643825,8.08,0.0,4.47141032649659,10.3480542290174,-4.47141032649659,-29.167102473703306,-0.832706495727033,,,0.0096774258232303,0.0467857867868799,,,,0.0059233594099035,0.0051151681139884,0.0131310860051819,-5.84328059177112,-5.258952532588267,0.0032552329509271,warm_clothing
0.00449,3.056681869,6.12,0.0,5.23697732110832,10.7212470811585,-5.23697732110832,-32.1823430987757,-0.957342923378492,,,0.0096503170490838,0.0538718350525981,,,,0.0069883974175496,0.005928241237127,0.0139301962520265,-5.06047922098458,-4.55443129888611,0.0032133797146034,warm_clothing
0.004926,2.209602832,6.68,0.0,5.41569321457672,12.2672925409652,-5.41569321457672,-36.886394679517,-1.38238801256164,,,0.009770058055516,0.0856774181392254,,,,0.0117413328898767,0.005116037103771,0.0176187420869299,,,,warm_clothing
